,Norad_ID,Name,EPOCH,Label,dbscan_labels,SMA_Class,SMA_Cluster,Semi-major axis(m),Inclination,Raan,Mean_Longitude,Sub_Longitude,mean-longitude at last epoch ,Type of Arrangement
68,45095.0,0 STARLINK-1147,2021-02-11 22:21:17,0.008,6.0,0.0,8.0,6925381.440973775,53.056718971174746,279.4689999280645,279.31887333273664,161.95007724253975,299.2157649538591,1
69,45094.0,0 STARLINK-1146,2021-02-11 22:15:59,0.008,6.0,0.0,8.0,6925359.530144981,53.0598189722832,279.4912999360381,279.33945565477984,163.30060113426907,319.1961942672748,1
70,45096.0,0 STARLINK-1152,2021-02-11 22:10:40,0.008,6.0,0.0,8.0,6925372.053224398,53.056618971139,279.50329994032893,279.3644399771511,164.6425600484207,339.24353525364353,1
71,45102.0,0 STARLINK-1195,2021-02-11 22:05:21,0.008,6.0,0.0,8.0,6925343.951464166,53.05831897174686,279.52759994901766,279.37891902968306,166.00255646944495,359.28096541796464,1
72,45092.0,0 STARLINK-1137,2021-02-11 22:00:03,0.008,6.0,0.0,8.0,6925376.006924957,53.05621897099597,279.5337999512346,279.3954113952802,167.33432533937358,19.25658435376755,1
73,45093.0,0 STARLINK-1142,2021-02-11 21:54:43,0.008,6.0,0.0,8.0,6925351.29792146,53.05601897092446,279.54999995702707,279.4015965417866,168.6871762488034,39.34862535702143,1
74,45091.0,0 STARLINK-1127,2021-02-11 21:49:26,0.008,6.0,0.0,8.0,6925371.670114177,53.057718971532296,279.574299965716,279.4284709463404,170.03656493978082,59.2719042234894,1
75,45100.0,0 STARLINK-1193,2021-02-11 21:38:46,0.008,6.0,0.0,8.0,6925284.423505193,53.05741897142504,279.6085999779804,279.460439019152,172.74504486095847,99.4777396761292,1
76,45101.0,0 STARLINK-1194,2021-02-11 21:33:30,0.008,6.0,0.0,8.0,6925334.723213548,53.05801897163958,279.62609998423767,279.47612044193573,174.08554008019118,119.32578596591043,1
77,45089.0,0 STARLINK-1136,2021-02-11 21:28:12,0.008,6.0,0.0,8.0,6925383.57720457,53.0584189717826,279.6430999903164,279.49100644786444,175.42881862466905,139.29820587066996,1
78,45088.0,0 STARLINK-1183,2021-02-11 21:22:54,0.008,6.0,0.0,8.0,6925362.251749203,53.056118970960206,279.6597999962877,279.5192835356796,176.77469457062688,159.28723904564924,1
79,45084.0,0 STARLINK-1173,2021-02-11 21:17:35,0.008,6.0,0.0,8.0,6925382.529010774,53.05821897171109,279.6747000016153,279.5277730462294,178.12239428962528,179.3170948513632,1
80,45085.0,0 STARLINK-1179,2021-02-11 21:12:17,0.008,6.0,0.0,8.0,6925380.708464597,53.05781897156807,279.68950000690734,279.53875729224745,179.46752456116104,199.2878425451288,1
81,45099.0,0 STARLINK-1186,2021-02-11 17:45:19,0.008,6.0,0.0,8.0,6925372.27696079,53.05741897142504,280.33760023864465,280.19011689282127,-128.00109953204492,259.3721754083126,1
82,45090.0,0 STARLINK-1176,2021-02-11 16:15:02,0.008,6.0,0.0,8.0,6925343.010555107,53.05801897163958,280.6194003394063,280.4699398392883,-105.08606759586142,239.66615436077836,1
83,45098.0,0 STARLINK-1184,2021-02-11 08:59:49,0.008,6.0,0.0,8.0,6925365.393243885,53.0568189712105,281.97590082444214,281.8236989472445,5.372305356051394,80.03312025248579,1
84,45103.0,0 STARLINK-1196,2021-02-11 08:22:39,0.008,6.0,0.0,8.0,6925383.57720457,53.057018971282005,282.0817008622723,281.929396553948,14.794386518598484,220.09545674062883,1
85,46034.0,0 STARLINK-1557,2021-02-12 11:05:35,0.008,7.0,0.0,8.0,6925358.4513116125,53.05601897092446,157.08405616760965,156.9862378831862,-152.03416078247238,156.9862378831862,-1
86,46033.0,0 STARLINK-1556,2021-02-12 11:00:17,0.008,7.0,0.0,8.0,6925351.815882681,53.0584189717826,157.10055617350943,156.9971450288503,-150.68817611287076,176.95693094409776,-1
87,46036.0,0 STARLINK-1560,2021-02-12 10:54:59,0.008,7.0,0.0,8.0,6925373.987165595,53.057018971282005,157.1152561787656,157.01325206463315,-149.3447039306781,196.9326321941281,-1
88,46037.0,0 STARLINK-1565,2021-02-12 10:49:39,0.008,7.0,0.0,8.0,6925377.566952545,53.05741897142504,157.12455618209097,157.02125838328155,-148.00195182180158,217.0258146941073,-1
89,46040.0,0 STARLINK-1576,2021-02-12 07:17:22,0.008,7.0,0.0,8.0,6925382.939706543,53.059218972068656,157.79245642090802,157.68873045338978,-94.11581926127674,297.1462967835306,-1
90,45057.0,0 STARLINK-1159,2021-02-11 22:31:53,0.008,8.0,0.0,8.0,6925367.934026092,53.05961897221167,319.43461421833086,319.2502848299125,-160.7447328580671,319.2502848299125,-1
91,45058.0,0 STARLINK-1162,2021-02-11 22:21:16,0.008,8.0,0.0,8.0,6925356.7503109975,53.05941897214016,319.4713142314536,319.2846628324948,-158.04357328248247,359.2669585532814,-1
92,45052.0,0 STARLINK-1148,2021-02-11 22:15:59,0.008,8.0,0.0,8.0,6925367.0605361685,53.05851897181837,319.48221423535097,319.28875688805687,-156.70870535091728,19.167916917299294,-1
93,45054.0,0 STARLINK-1156,2021-02-11 22:10:39,0.008,8.0,0.0,8.0,6925366.962460125,53.05641897106746,319.497414240786,319.30744705157434,-155.35809999408227,39.27186161948089,-1
94,45050.0,0 STARLINK-1140,2021-02-11 22:05:21,0.008,8.0,0.0,8.0,6925358.460506215,53.05861897185412,319.5174142479372,319.32723685739927,-154.0108823665731,59.25155586771996,-1
95,45051.0,0 STARLINK-1141,2021-02-11 22:00:03,0.008,8.0,0.0,8.0,6925399.710857351,53.05871897188987,319.5340142538728,319.343120592634,-152.66307566482166,79.22612568011886,-1
96,45049.0,0 STARLINK-1135,2021-02-11 21:54:44,0.008,8.0,0.0,8.0,6925354.28309574,53.05761897149655,319.5510142599514,319.36481093157414,-151.31595299186364,99.27153744105647,-1
97,45048.0,0 STARLINK-1134,2021-02-11 21:49:25,0.008,8.0,0.0,8.0,6925339.277570522,53.056618971139,319.56481426488585,319.3781056950791,-149.96678667658682,119.30789383439219,-1
98,45083.0,0 STARLINK-1190,2021-02-11 21:44:07,0.008,8.0,0.0,8.0,6925373.2669179225,53.05761897149655,319.58151427085704,319.39039213746867,-148.6226683755734,139.27869606694594,-1
99,45047.0,0 STARLINK-1131,2021-02-11 21:38:49,0.008,8.0,0.0,8.0,6925381.897642773,53.05711897131776,319.59681427632785,319.40508269120966,-147.27895453437569,159.2527062098511,-1
100,45046.0,0 STARLINK-1129,2021-02-11 18:10:20,0.008,8.0,0.0,8.0,6925214.633099961,53.00051895107965,319.8105143527393,319.6147961344932,-94.7993070945758,224.64066916411866,-1
101,45060.0,0 STARLINK-1166,2021-02-11 19:36:45,0.008,8.0,0.0,8.0,6925391.585786045,53.05781897156807,319.98211441409734,319.79143131598704,-116.29107481901264,259.3374179070704,-1
102,45062.0,0 STARLINK-1171,2021-02-11 19:26:07,0.008,8.0,0.0,8.0,6925381.085446284,53.0598189722832,320.0170144265764,319.82470714363507,-113.59332787741958,299.41704495612976,-1
103,45045.0,0 STARLINK-1120,2021-02-11 18:22:26,0.008,8.0,0.0,8.0,6925366.977784508,53.0591189720329,320.20431449354805,320.0120850948911,-97.43957821017264,179.4370371085222,-1
104,45061.0,0 STARLINK-1169,2021-02-11 18:11:48,0.008,8.0,0.0,8.0,6925364.688322818,53.05781897156807,320.23831450570526,320.0506650348538,-94.74269074650032,219.5210763216046,-1
105,45059.0,0 STARLINK-1165,2021-02-11 18:06:30,0.008,8.0,0.0,8.0,6925326.500258243,53.06011897239046,320.2629145145013,320.0737495207805,-93.38635365134247,239.51215776361232,-1
106,45182.0,0 STARLINK-1201,2021-02-12 09:53:56,0.008,9.0,0.0,8.0,6925348.536484873,53.05991897231896,57.31682049443386,57.1283503180915,126.15962063225687,57.1283503180915,-1
107,45201.0,0 STARLINK-1199,2021-02-12 07:46:33,0.008,9.0,0.0,8.0,6925370.008948877,53.05971897224743,57.70462063309723,57.51678146356264,158.48082484418853,177.2401859069605,-1
108,45199.0,0 STARLINK-1197,2021-02-12 04:24:52,0.008,9.0,0.0,8.0,6925356.192505615,53.0575189714608,58.32962085657484,58.14132310480819,-150.33408355047968,217.40434050865156,-1
109,45204.0,0 STARLINK-1206,2021-02-12 02:01:32,0.008,9.0,0.0,8.0,6925341.573140906,53.0584189717826,58.7824210184799,58.59481282885057,-113.95165607198892,37.655904327625876,-1
110,45233.0,0 STARLINK-1238,2021-02-12 01:50:56,0.008,9.0,0.0,8.0,6925351.8557258565,53.05801897163958,58.81762103106615,58.63144568723772,-111.25991900234251,77.60814641700722,-1
111,45200.0,0 STARLINK-1198,2021-02-12 01:19:05,0.008,9.0,0.0,8.0,6925396.4283379335,53.05801897163958,58.91062106431963,58.72482717998764,-103.18234668533044,197.6298235743675,-1
112,46677.0,0 STARLINK-1766,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925360.360724364,53.05321896992328,274.54409816709665,1.76077223473139,-111.81532651296502,9.37338452829431,1
113,46706.0,0 STARLINK-1807,2021-02-12 06:00:00,0.008,10.0,0.0,8.0,6925264.0305007575,53.05391897017356,273.0496976327528,28.888812305552754,169.83378131833783,28.888812305552754,1
114,46684.0,0 STARLINK-1780,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925333.12643202,53.05461897042386,274.5483981686341,41.7844624140053,-55.59671834811986,49.4077375373181,1
115,46711.0,0 STARLINK-1813,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925317.655168455,53.05371897010205,274.5486981687415,61.64135645726932,-38.59202907083139,69.27068897024878,1
116,46701.0,0 STARLINK-1801,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925341.643632418,53.057018971282005,274.5472981682409,81.83599899983923,-25.10932163497416,89.45593943894437,1
117,46672.0,0 STARLINK-1716,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925384.135015463,53.057718971532296,274.510298155011,101.76954949772949,-13.065005469033876,109.37285371450139,1
118,46693.0,0 STARLINK-1792,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925335.8786587175,53.03721896420224,274.6291981975254,121.949613289428,-0.0538201003559527,129.57181085015873,1
119,46691.0,0 STARLINK-1790,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925368.378433352,53.042118965954295,274.60229818790685,141.92323248951982,15.817110866770925,149.53270569208325,1
