,NORAD ID,SATNAME,EPOCH,MEAN MOTION(rev/day),SEMI MAJOR (m),ORBITAL PERIOD(sec),ECCENTRICITY,SEMI LATUS RECTUM(m),INCLINATION(deg),RIGHT ASCENSION ASCENDING NODE(deg),ARGUMENT PERIGEE(deg),ALTITUDE PERIGEE(km),ALTITUDE APOGEE(km),AVERAGE ALTITUDE(km),CIRCULAR ORBIT,ORBIT CLASS,ANNUAL PRECESSION(rad/yr),SUN-SYNCHRONOUS,MEAN LOCAL TIME ASCENDING NODE,DAYS,MEAN ANAMOLY(deg)
13,37165,0 YAOGAN 11,2021-02-12 07:48:27,14.762906309998113,7019194.319476261,5852.506151955042,0.0038685000000000004,7019089.27518191,98.29163514555408,161.74935783575376,357.9463279887348,621.0405662513667,675.3480727011548,648.1943194762607,True,LEO,6.551413160407377,True,1.154294401005533,45.004418496821025,2.1582
14,37875,0 YAOGAN 12,2021-02-12 09:01:31,15.235947589998052,6873145.345046889,5670.799239078437,0.0009601000000000001,6873139.009436428,97.36703481495026,120.81564319932936,16.443805879713647,495.5464382011096,508.74425189266816,502.1453450468889,True,LEO,6.269833894485853,True,22.422045998063137,52.99909771601232,52.8564
15,37941,0 YAOGAN 13,2021-02-12 09:18:19,15.187053869998056,6887889.200233165,5689.056003856193,0.0001147,6887889.109615475,97.5782348904678,345.08272338917243,9.874503530767367,516.0991593418985,517.6792411244314,516.889200233165,True,LEO,6.400350022810647,True,13.372418079165607,56.00308324144862,104.8347
16,38174,0 YAOGAN 11 DEB,2021-02-11 19:43:12,14.304910289998169,7168226.984153217,6039.884085145907,0.0207393,7165143.796652853,97.96183502762942,162.45845808930247,0.8700003110808254,648.5629742607672,945.8909940456653,797.2269841532161,False,LEO,,False,,,153.8843
17,38175,0 YAOGAN 11 DEB,2021-02-12 10:49:15,14.321873969998169,7162565.549689344,6032.730086928066,0.0202795,7159619.886445211,97.97793503338622,220.7298789250671,10.229903657845673,646.312301624419,936.8187977542692,791.5655496893442,False,LEO,,False,,,350.292
18,38257,0 YAOGAN 14,2021-02-12 08:52:10,15.235467419998054,6873289.756363545,5670.97796334042,0.000183,6873289.526183944,97.47263485270905,180.05486438114457,101.3783362492474,501.0319443381295,503.54756838895895,502.28975636354426,True,LEO,6.3587210701593335,True,2.371754058598473,53.000734264292994,335.9374
19,38262,0 YAOGAN 2 DEB,2021-02-10 09:11:20,14.357572399998164,7150688.034780327,6017.730406848648,0.0183047,7148292.110645045,97.7968349686313,96.25283441655223,187.87476717726062,648.7968355100837,910.5792340505715,779.6880347803276,False,LEO,,False,,,183.7844
20,38263,0 YAOGAN 2 DEB,2021-02-11 13:38:41,14.253801809998178,7185351.706536878,6061.54071395854,0.022809799999999998,7181613.261625699,97.87133499526985,81.73212922447026,106.54123809531544,650.455271181112,978.2481418926428,814.3517065368775,False,LEO,,False,,,256.0958
21,38264,0 YAOGAN 4 DEB,2021-02-11 06:52:39,14.184210499998189,7208834.62752578,6091.280159724851,0.026450599999999998,7203791.079987272,97.8644349928027,54.081719337678,87.44233126623318,647.1566263269468,1028.512628724613,837.83462752578,False,LEO,,False,,,287.3419
22,38265,0 YAOGAN 7 DEB,2021-02-12 04:31:21,14.22272148999818,7195815.797298834,6074.7867460358275,0.0238405,7191725.915501981,97.8322349812891,129.13084617254694,345.18412342542956,653.263950783331,996.3676438143367,824.8157972988338,False,LEO,,False,,,14.2436
23,38266,0 YAOGAN 7 DEB,2021-02-11 18:35:21,14.174730399998188,7212048.46208773,6095.3540252173625,0.0261495,7207116.889671529,97.96573502902392,163.81805857544677,123.50534416106974,652.4570008283663,1029.6399233470931,841.0484620877296,False,LEO,,False,,,239.1406
24,38303,0 YAOGAN 9B DEB,2021-02-11 20:59:02,13.581768499998267,7420462.229852185,6361.4690531657125,0.0407866,7408117.944103687,63.38562266441926,171.69196139087126,11.029503943753982,746.8068050680968,1352.1176546362751,1049.4622298521858,False,LEO,,False,,,349.9351
25,38354,0 YAOGAN 15,2021-02-12 07:52:39,13.182624309998314,7569501.123166205,6554.081946678106,0.0025423999999999998,7569452.195441801,100.60633597320785,189.85536788545218,28.853910317120718,1179.2564235106677,1217.7458228217438,1198.5011231662054,True,LEO,6.4203182774475325,True,3.0278367547636624,17.000160599556693,331.3978
26,39011,0 YAOGAN 16A,2021-02-11 23:29:02,13.45204753999828,7468090.617468491,6422.8140543733825,0.0269163,7462680.081365203,63.37052265902004,279.952800101054,13.363904778451769,896.0772499815239,1298.1039849554581,1097.090617468491,False,LEO,,False,,,347.4336
27,39012,0 YAOGAN 16B,2021-02-11 23:30:06,13.452010359998278,7468104.378161694,6422.831806383691,0.026929900000000003,7462688.363133987,63.372822659842456,280.05840013881283,13.16500470733226,895.9890740682376,1298.2196822551505,1097.104378161694,False,LEO,,False,,,347.6226000000001
28,39013,0 YAOGAN 16C,2021-02-11 23:28:01,13.45206524999828,7468084.0628410615,6422.805598568662,0.026898900000000003,7462680.524484526,63.37252265973518,279.4048999051446,12.911204616582475,896.2008164431053,1297.9673092390158,1097.0840628410606,False,LEO,,False,,,347.8625
29,39239,0 YAOGAN 17A,2021-02-11 22:45:47,13.45204053999828,7468093.208234289,6422.817396594832,0.025173599999999997,7463360.601864467,63.40362267085542,73.82412639685283,5.122301831550932,909.0944170474824,1285.0919994210954,1097.0932082342888,False,LEO,,False,,,355.2293
30,39240,0 YAOGAN 17B,2021-02-11 22:46:09,13.452050469998278,7468089.533048619,6422.8126554160135,0.0251893,7463351.024007852,63.40452267117722,73.99402645760298,4.8524017350443645,908.9735853737967,1285.2054807234408,1097.0895330486187,False,LEO,,False,,,355.4861
31,39241,0 YAOGAN 17C,2021-02-11 22:45:51,13.452049839998278,7468089.766217362,6422.812956215669,0.0252322,7463335.10293549,63.40372267089118,73.06212612438894,4.87820174426952,908.6534316182132,1285.5261008165126,1097.089766217363,False,LEO,,False,,,355.462
32,39363,0 YAOGAN 18,2021-02-12 10:31:22,15.925085759997964,6673402.527100752,5425.4024940341,0.0010839,6673394.686925799,97.21583476088655,111.23653977418648,11.237004017948546,295.1692261016278,309.63582809987656,302.4025271007522,True,LEO,6.809692543255293,False,,38.00876847735344,359.2649
33,39410,0 YAOGAN 19,2021-02-12 07:37:02,13.15264390999832,7580999.472661635,6569.02145235763,0.0007366,7580995.359366277,100.137035805403,88.44613162515608,269.98769653789134,1204.4153084500729,1215.583636873197,1209.999472661635,True,LEO,6.106676293669896,True,20.267933605796014,61.99486480469932,90.0396
34,40109,0 YAOGAN 20A,2021-02-11 23:06:53,13.451968669998278,7468119.808126796,6422.851711861065,0.0216757,7464611.016809009,63.39532266788764,1.5307005473234705,6.518102330638998,935.243083601782,1258.9965326518104,1097.1198081267962,False,LEO,,False,,,353.8584
35,40110,0 YAOGAN 20B,2021-02-11 23:07:09,13.451973259998278,7468118.109309271,6422.849520294907,0.0216803,7464607.829366097,63.395022667780374,2.3894008543638208,6.56570234765905,935.2070682640132,1259.0291503545295,1097.1181093092714,False,LEO,,False,,,353.8128
36,40111,0 YAOGAN 20C,2021-02-11 23:06:49,13.451965439998279,7468121.003591559,6422.853254075186,0.0216658,7464615.416139808,63.394222667494326,2.2831008163547497,6.747502412664218,935.3181875519458,1258.9238196311735,1097.1210035915597,False,LEO,,False,,,353.6384000000001
37,40143,0 YAOGAN 21,2021-02-12 09:17:57,15.235357159998053,6873322.9181729015,5671.019004848255,0.0017809999999999998,6873301.116260665,97.41163483089764,113.66114064113657,142.20995084916444,490.08153005563514,514.5643062901671,502.32291817290115,True,LEO,6.307038197483746,True,21.94432929394025,49.00206104314566,279.0933
38,40275,0 YAOGAN 22,2021-02-12 07:23:30,13.15426567999832,7580376.35970046,6568.211567398639,0.0005667999999999999,7580373.92441177,100.51433594031195,161.22195764717438,276.2300987699499,1205.0798023797815,1213.6729170211393,1209.3763597004604,True,LEO,6.333274977524546,True,1.1202728780525586,27.000375820724006,83.81680000000001
39,40305,0 YAOGAN 23,2021-02-12 10:04:58,15.186234909998062,6888136.830409387,5689.362802041031,0.00021899999999999998,6888136.500047457,97.55053488056328,348.08552446286615,71.36762551849645,515.6283284435276,518.6453323752456,517.1368304093867,True,LEO,6.376289336360025,True,13.570476138424857,45.00236873196263,41.6054
40,40310,0 YAOGAN 24,2021-02-12 09:33:19,14.762896649998114,7019197.381450314,5852.509981502238,0.0020721,7019167.243835597,97.92103501304081,166.55795955513676,58.41222088610965,633.6529025562112,662.7418603444166,648.197381450314,True,LEO,6.260362222392012,True,1.47008269419978,64.99920646394457,301.91050000000007
41,40338,0 YAOGAN 25A,2021-02-12 05:45:05,13.451986849998278,7468113.079482658,6422.843031548972,0.019185499999999998,7465364.190952227,63.40212267031907,289.55290353370566,1.3902004970857051,953.8335959962424,1240.392562969072,1097.1130794826572,False,LEO,,False,,,358.7615
42,40339,0 YAOGAN 25B,2021-02-12 05:45:24,13.451978569998278,7468116.144011772,6422.846984955532,0.0191671,7465372.524512093,63.402722670533606,289.6346035629188,1.2612004509599275,953.9740150678844,1240.2582729556598,1097.116144011772,False,LEO,,False,,,358.8858
43,40340,0 YAOGAN 25C,2021-02-12 05:45:19,13.451985249998279,7468113.6716619525,6422.843795491892,0.019152000000000002,7465374.374258618,63.40132267003303,290.2102037687327,1.6233005804339125,954.0843586222827,1240.1429847016225,1097.1136716619526,False,LEO,,False,,,358.5373
44,40362,0 YAOGAN 26,2021-02-12 09:22:44,15.236708089998055,6872916.639892328,5670.516196127434,0.0010663,6872908.82541573,97.21913476206652,108.81843890956057,17.47770624939924,494.5880488792109,509.24523090544517,501.916639892328,True,LEO,6.145353171198878,True,21.621264244286323,52.99655776462896,44.4863
45,40594,0 YAOGAN 26 DEB,2021-02-11 12:41:17,15.380233239998033,6830092.105417622,5617.60011384658,0.0005514,6830090.028783031,97.33023480179187,145.1467518992589,146.79035248695138,455.3259926306955,462.85821820454936,459.09210541762235,True,LEO,6.377404853523291,True,0.09980019126096096,35.001484428386895,213.3689
46,40878,0 YAOGAN 27,2021-02-12 07:42:05,13.15967946999832,7578297.211791874,6565.509456136541,0.0008673999999999999,7578291.510011703,100.19843582735744,89.39453196426994,37.17461329230488,1200.7237967903666,1213.870626793382,1207.2972117918746,True,LEO,6.150947135779867,True,20.330929859295694,58.996521415072486,322.9969
47,41026,0 YAOGAN 28,2021-02-12 09:39:32,15.235068169998051,6873409.836734225,5671.126576915797,0.00014439999999999999,6873409.693414282,97.48223485614164,180.12396440585223,21.548807705078726,501.41731635379983,503.40235711464896,502.40983673422437,True,LEO,6.3664541230747105,True,2.3741993458187025,53.002132340785465,53.8543
48,41038,0 YAOGAN 29,2021-02-12 08:58:25,14.804859139998104,7005927.759925508,5835.921786420382,0.0001354,7005927.6314847125,98.03003505201531,37.210813305248706,120.90114322990112,633.9791573068143,635.8763625442025,634.9277599255083,True,LEO,6.388062724866445,True,16.84853212741509,59.002729124236794,239.2333
49,41040,0 YAOGAN 28 DEB,2021-02-12 09:54:23,15.413834259998028,6820162.4314238615,5605.354160594881,0.0014431,6820148.228179092,97.48983485885914,211.29227555051952,182.75696534731875,439.3202550190727,459.00460782864775,449.16243142386014,True,LEO,6.548760777029918,True,4.4514091373933695,32.00392956666474,177.36
50,41473,0 YAOGAN 30,2021-02-12 09:06:22,14.763200229998114,7019101.15591606,5852.389634629439,0.0017441,7019079.804618874,97.82763497964432,94.80163389765514,47.12651685074772,635.8591415900272,660.343170242094,648.1011559160606,True,LEO,6.1872878139834455,True,20.687557401679555,3.9988477403530847,313.1413
51,42673,0 YAOGAN 29 DEB,2021-02-10 06:38:02,14.8509410699981,6991427.49513411,5817.81313337411,0.0002573,6991427.032278608,97.99203503842787,45.640816319514634,305.7356093200594,618.628600839611,622.226389428607,620.427495134109,True,LEO,6.404303161306562,True,17.548354976476272,19.00026178349799,54.361999999999995
52,42676,0 YAOGAN 30 DEB,2021-02-11 13:31:46,14.225773519998182,7194786.555970402,6073.483447388028,0.025845,7189980.6973834615,98.16403509992891,342.43142244116257,115.61074133824366,637.8372974313479,1009.7358145094576,823.7865559704027,False,LEO,,False,,,247.2021
53,42677,0 YAOGAN 30 DEB,2021-02-11 12:18:46,14.21576259999818,7198163.932836997,6077.76047132434,0.025908799999999996,7193332.050720737,98.01353504611549,313.86361222634093,95.50663414973788,640.6681431339102,1013.6597225400856,827.1639328369978,False,LEO,,False,,,267.5722
54,42945,0 YAOGAN-30 A,2021-02-12 06:55:58,14.898719449998095,6976472.390087166,5799.156114723061,0.0003525,6976471.523216869,35.00051251492463,250.4705895592757,223.32497985298187,603.0131835696602,607.9315966046714,605.4723900871659,True,LEO,-38.015713622706116,False,,24.52654923121736,136.7176
55,42946,0 YAOGAN-30 B,2021-02-11 23:25:32,14.898656889998096,6976491.919713696,5799.180465589669,0.00030649999999999997,6976491.264326349,35.001012515103405,252.641390335476,358.8934283273839,603.353624940305,607.6302144870888,605.4919197136969,True,LEO,-38.01510655472162,False,,24.52662900152063,1.1765
56,42947,0 YAOGAN-30 C,2021-02-12 06:23:15,14.898697239998095,6976479.323463545,5799.164759724384,0.0007112,6976475.794722351,35.00041251488887,251.20028982019025,253.65919069940483,600.5176513686984,610.4409955583924,605.4793234635454,True,LEO,-38.0156568590214,False,,24.52659710976877,106.3331
57,43028,0 YAOGAN-30 D,2021-02-12 09:25:21,14.898630489998094,6976500.161157205,5799.190741592179,0.0002608,6976499.686639105,34.99661251353013,130.9562468252446,347.15082412865087,603.6806899151761,607.3196323992343,605.5001611572053,True,LEO,-38.016991514757024,False,,24.526687653589764,12.9128
58,43029,0 YAOGAN-30 E,2021-02-12 08:55:00,14.898720049998095,6976472.202783226,5799.155881179935,0.0005857,6976469.809542878,34.99641251345861,130.72244674164605,295.498605659675,601.3860830140558,609.558322552396,605.4722027832258,True,LEO,-38.01763857814365,False,,24.526571551330555,64.5133
59,43030,0 YAOGAN-30 F,2021-02-12 08:20:34,14.898651429998095,6976493.624192063,5799.182590850837,0.00026869999999999997,6976493.120491385,34.997512513851945,130.63294670964407,107.48673843339235,603.6190403552419,607.3682080288818,605.4936241920618,True,LEO,-38.016698413313144,False,,24.52665992599941,252.6131
60,43081,0 YAOGAN-30 G,2021-02-12 06:03:21,14.898448439998095,6976556.993440686,5799.261604184261,0.0004394,6976555.646460363,35.00241251560401,10.970603922693453,208.85107467763385,602.4914942977684,608.6224925836041,605.5569934406863,True,LEO,-38.013222630507606,False,,59.8428799604444,151.1947
61,43082,0 YAOGAN-30 H,2021-02-12 06:34:38,14.898947269998095,6976401.271684786,5799.067439750118,0.0005114,6976399.44714684,35.000312514853114,11.058603954159098,37.72381348867912,601.8335400744462,608.9690032951257,605.401271684786,True,LEO,-38.017173380950354,False,,24.52614145906409,322.3832
62,43083,0 YAOGAN-30 J,2021-02-12 07:07:34,14.898607459998095,6976507.350587837,5799.199705877138,0.0004548,6976505.907545848,35.00001251474585,11.27770403250141,191.5642684964936,602.3344350447896,608.6802661308848,605.5073505878372,True,LEO,-38.01528543671245,False,,24.526727801086963,168.4965
63,43170,0 YAOGAN-30 K,2021-02-12 06:25:28,14.898695279998096,6976479.935324692,5799.1655226343355,0.0006408,6976477.070610131,35.00131251521068,11.717004189579345,1.5910005688845898,601.0094069821372,609.95046366725,605.4799353246935,True,LEO,-38.01521981399111,False,,24.526562045859464,358.4818
64,43171,0 YAOGAN-30 L,2021-02-12 07:54:19,14.898716119998095,6976473.429624266,5799.1574108877585,0.0002753,6976472.900876718,35.00041251488887,11.216304010546969,36.548313068362454,603.5528064890905,607.3940527594414,605.4734296242659,True,LEO,-38.015736571294454,False,,24.5265280842068,323.5409
65,43172,0 YAOGAN-30 M,2021-02-12 06:10:02,14.898591029998094,6976512.47966322,5799.206101169886,0.0003194,6976511.767944813,35.00141251524644,11.695104181748691,92.36013302466223,603.2841815772152,607.7407777492244,605.5124796632199,True,LEO,-38.01452922202468,False,,24.526738414620922,267.747
66,43503,0 YAOGAN 4 DEB,2021-02-11 15:27:05,15.243757449998052,6870797.5911049675,5667.893908926694,0.0043417,6870668.074104514,97.68413492833386,290.4349038490773,15.749005631278068,469.96664920366686,529.6285330062665,499.79759110496667,True,LEO,6.546178137765707,True,9.778111393573745,60.008695708937005,344.5086
67,44449,0 YAOGAN-30 N,2021-02-12 09:42:04,14.898678159998093,6976485.279750212,5799.172186427776,0.0005391,6976483.252182597,34.99541251310105,190.39956808003865,334.46171959148336,601.7242565358982,609.2463029645241,605.4852797502112,True,LEO,-38.017849717913606,False,,24.526627671948518,25.5862
68,44450,0 YAOGAN-30 P,2021-02-12 09:11:27,14.898584789998093,6976514.427652933,5799.208530061394,0.0008988,6976508.79173547,34.994512512779245,190.19856800816825,125.46994486354029,599.2439364853573,611.7849188205064,605.5144276529318,True,LEO,-38.01775118196004,False,,59.84234111056139,234.6852
69,44451,0 YAOGAN-30 Q,2021-02-12 10:16:47,14.898712859998096,6976474.447309609,5799.158679806314,4.01e-05,6976474.436091367,34.99541251310105,189.67036781930284,230.85038254379523,605.1946906842722,605.7542039349464,605.4744473096092,True,LEO,-38.0180343497139,False,,24.52654078650085,129.22
70,45460,0 YAOGAN-30 R,2021-02-12 07:56:59,14.898749389998095,6976463.04363587,5799.144460943975,0.0005326,6976461.064673109,34.999012514388276,71.46862555461044,26.553209494472842,601.74737941883,609.1787078529114,605.4630436358707,True,LEO,-38.01660088321773,False,,24.52647159527987,333.5452
71,45461,0 YAOGAN-30 S,2021-02-12 08:59:28,14.898683849998093,6976483.50347681,5799.169971648936,0.00038930000000000003,6976482.44615941,34.99841251417374,70.86442533857016,299.495607088859,602.7675584489052,608.1994485047126,605.4835034768089,True,LEO,-38.016479366113174,False,,24.526603640704714,60.5375
72,45462,0 YAOGAN-30 T,2021-02-12 08:27:58,14.898855779998096,6976429.831833231,5799.103050315648,0.00011939999999999999,6976429.732374736,35.000312514853114,68.85212461904378,113.1612404623902,604.5968461113107,606.2628175551517,605.4298318332313,True,LEO,-38.01660986049436,False,,24.526326589177195,246.9218
73,46807,0 YAOGAN-30 U,2021-02-12 09:54:13,14.898579119998095,6976516.1977024535,5799.210737084765,5.429999999999999e-05,6976516.177132265,34.99891251435253,311.4304113563158,210.3988752310717,605.1373728729186,605.8950225319886,605.5161977024536,True,LEO,-38.01561223714938,False,,59.84228486163921,149.6699
74,46808,0 YAOGAN-30 V,2021-02-12 02:55:51,14.898640819998095,6976496.936377358,5799.186720712615,0.00021360000000000001,6976496.618074963,34.99911251442404,312.8597118673823,12.133204338397553,604.0067566317466,606.9871161229668,605.4969363773566,True,LEO,-38.01588991750821,False,,24.526651976753783,347.9424
75,46809,0 YAOGAN-30 W,2021-02-12 10:26:06,14.898716729998094,6976473.239198523,5799.157173452142,0.0006608,6976470.192875159,35.00061251496038,310.68851109103895,117.70944208866356,600.8631856820602,610.0832927149839,605.4732391985223,True,LEO,-38.015674721050466,False,,24.526514127181144,242.4284
